population_group_id,population_group_name,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,rei_id,rei_name,metric_id,metric_name,year,val,upper,lower
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,414,Stomach cancer,99,Smoking,2,Percent,1992,0.08631257494013572,0.11919866772161133,0.057980512207383886
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,414,Stomach cancer,99,Smoking,3,Rate,1992,0.35620769433007227,0.5574749319385083,0.2072206135035609
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,417,Liver cancer,99,Smoking,1,Number,1992,100.78614482908888,216.11881952790964,27.215253160887393
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,417,Liver cancer,99,Smoking,2,Percent,1992,0.11480080298363374,0.20751480817611553,0.033430847820209025
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,417,Liver cancer,99,Smoking,3,Rate,1992,0.5360568259423741,1.1494830824118079,0.1447512676606795
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,414,Stomach cancer,99,Smoking,1,Number,1990,63.133360583275774,98.17461772603745,36.33399753960344
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,414,Stomach cancer,99,Smoking,2,Percent,1990,0.08650447141208205,0.119919161942871,0.05751055178451657
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,414,Stomach cancer,99,Smoking,3,Rate,1990,0.356620883322801,0.5545581380410836,0.20523954653309417
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,417,Liver cancer,99,Smoking,1,Number,1990,93.04728887429732,193.35680069171946,26.549140473145478
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,417,Liver cancer,99,Smoking,2,Percent,1990,0.11394728049442822,0.20432813597545219,0.032344388820624924
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,417,Liver cancer,99,Smoking,3,Rate,1990,0.5255954386488634,1.0922129350012473,0.14996790665856544
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,501,Aortic aneurysm,99,Smoking,1,Number,1992,96.73416451230455,157.23118163613827,55.973393759382304
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,501,Aortic aneurysm,99,Smoking,2,Percent,1992,0.35678161897886473,0.44808209777471747,0.2747824474747862
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,501,Aortic aneurysm,99,Smoking,3,Rate,1992,0.5145053348016044,0.83627415563881,0.29770877581198185
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,441,Colon and rectum cancer,99,Smoking,1,Number,1990,41.11521888335591,74.68839138019072,20.52780513257377
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,441,Colon and rectum cancer,99,Smoking,2,Percent,1990,0.04315951585958701,0.0658750870188622,0.02365457517595753
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,441,Colon and rectum cancer,99,Smoking,3,Rate,1990,0.23224719135380262,0.42189168867114724,0.11595524032655469
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,474,Bladder cancer,99,Smoking,1,Number,1990,37.547491603524556,58.11487249050054,24.142462213951177
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,474,Bladder cancer,99,Smoking,2,Percent,1990,0.3135894661469127,0.38590784728157995,0.24010607725908206
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,474,Bladder cancer,99,Smoking,3,Rate,1990,0.212094200253162,0.3282729918109941,0.13637332340276753
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,429,Breast cancer,99,Smoking,1,Number,1992,5.8806382457788455,11.294355374303937,2.5087137216324225
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,429,Breast cancer,99,Smoking,2,Percent,1992,0.0069724928351220985,0.014612590441801998,0.0031642587234370374
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,429,Breast cancer,99,Smoking,3,Rate,1992,0.031277674901577374,0.060071910710361213,0.013343234004007828
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,423,Larynx cancer,99,Smoking,1,Number,1991,48.69294318230694,75.29364222908767,29.845141940142934
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,423,Larynx cancer,99,Smoking,2,Percent,1991,0.7345363106947979,0.8082024940213858,0.6486738066144686
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,423,Larynx cancer,99,Smoking,3,Rate,1991,0.26708470327298567,0.41299167351225763,0.1637030000297789
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,423,Larynx cancer,99,Smoking,1,Number,1992,50.02746626818749,78.12999235347976,31.4635968511349
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,423,Larynx cancer,99,Smoking,2,Percent,1992,0.7356923448591115,0.8080599084026506,0.6546724384847148
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,423,Larynx cancer,99,Smoking,3,Rate,1992,0.26608384340070207,0.41555429848945163,0.16734716750354262
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,444,Lip and oral cavity cancer,99,Smoking,1,Number,1992,36.260365676687066,59.49284834962897,20.717797300759422
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,444,Lip and oral cavity cancer,99,Smoking,2,Percent,1992,0.23833158194984472,0.34638405496680386,0.15079070286762283
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,444,Lip and oral cavity cancer,99,Smoking,3,Rate,1992,0.19286000635421238,0.3164278930070611,0.11019289090177789
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,441,Colon and rectum cancer,99,Smoking,1,Number,1991,44.319490545235766,76.91160012008847,22.467786232580274
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,441,Colon and rectum cancer,99,Smoking,2,Percent,1991,0.04324975384300064,0.06574733843288011,0.02466099829751099
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,441,Colon and rectum cancer,99,Smoking,3,Rate,1991,0.24309596438165798,0.42186630246225215,0.12323761159111914
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,474,Bladder cancer,99,Smoking,1,Number,1991,38.812273876424015,60.35636605943263,23.836767448338442
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,474,Bladder cancer,99,Smoking,2,Percent,1991,0.3126257820794093,0.38662935968335155,0.23719826617255368
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,474,Bladder cancer,99,Smoking,3,Rate,1991,0.21288843873789917,0.33105951429686264,0.1307465834852214
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,429,Breast cancer,99,Smoking,1,Number,1990,5.06980891148958,9.967186453373042,2.0488215114156363
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,429,Breast cancer,99,Smoking,2,Percent,1990,0.0067855656990287285,0.01385725390560247,0.0030415020941154487
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,429,Breast cancer,99,Smoking,3,Rate,1990,0.028637786989152706,0.0563015623500097,0.011573160852225435
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,471,Kidney cancer,99,Smoking,1,Number,1992,9.33244840545612,14.702605871206943,4.629754552272135
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,471,Kidney cancer,99,Smoking,2,Percent,1992,0.08969187912105392,0.13161181138436706,0.05520888846960249
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,471,Kidney cancer,99,Smoking,3,Rate,1992,0.04963700793381162,0.07819956056227845,0.024624530826056135
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,444,Lip and oral cavity cancer,99,Smoking,1,Number,1991,34.999784435816224,59.460014710440745,19.224485609798535
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,444,Lip and oral cavity cancer,99,Smoking,2,Percent,1991,0.2374534440280006,0.338558804322911,0.1459724432928009
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,444,Lip and oral cavity cancer,99,Smoking,3,Rate,1991,0.1919766280230742,0.32614295517293557,0.10544784724646751
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",99,Smoking,1,Number,1991,1054.5875470329026,1447.1481088254827,714.2944076131907
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",99,Smoking,2,Percent,1991,0.5649294564570435,0.6691584389532461,0.4763704051410462
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",99,Smoking,3,Rate,1991,5.784497376141641,7.937723579176849,3.9179621817611316
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,450,Other pharynx cancer,99,Smoking,1,Number,1991,17.9748300454251,29.60914657149865,10.340391098807
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,450,Other pharynx cancer,99,Smoking,2,Percent,1991,0.37935914100075196,0.5013474936529958,0.27199857121702664
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,450,Other pharynx cancer,99,Smoking,3,Rate,1991,0.09859338613175335,0.16240854648294417,0.056717875483751894
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",99,Smoking,1,Number,1992,1108.617209853661,1526.8281752723829,783.4412384538577
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",99,Smoking,2,Percent,1992,0.5656460096484218,0.6653522363752616,0.4764670228192577
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",99,Smoking,3,Rate,1992,5.896463484212194,8.120825206518608,4.166932114628578
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,450,Other pharynx cancer,99,Smoking,1,Number,1992,18.648343944123205,29.501351394268283,11.008513547325853
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,450,Other pharynx cancer,99,Smoking,2,Percent,1992,0.38054226065516683,0.49967686726430105,0.2731980360688706
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,450,Other pharynx cancer,99,Smoking,3,Rate,1992,0.09918597522229235,0.15691046439210296,0.058551588023633964
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,502,Lower extremity peripheral arterial disease,99,Smoking,1,Number,1992,1.9193146255108877,3.1208937611717125,1.036186961051855
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,502,Lower extremity peripheral arterial disease,99,Smoking,2,Percent,1992,0.2816574064362783,0.4100652456823877,0.1611258219948546
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,502,Lower extremity peripheral arterial disease,99,Smoking,3,Rate,1992,0.010208364531462781,0.016599269736470867,0.005511224726040083
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,515,Asthma,99,Smoking,1,Number,1990,80.85503589348943,192.34516826240062,7.658931127597063
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,515,Asthma,99,Smoking,2,Percent,1990,0.11951418024226484,0.24177830852043947,0.010237511702251768
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,515,Asthma,99,Smoking,3,Rate,1990,0.45672516170589056,1.0864985354000127,0.04326293989101694
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,471,Kidney cancer,99,Smoking,1,Number,1990,8.719036436196548,14.59928321945915,4.367293744416989
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,471,Kidney cancer,99,Smoking,2,Percent,1990,0.09013291300740849,0.1330190730814033,0.055331469260985165
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,471,Kidney cancer,99,Smoking,3,Rate,1990,0.049251147838054135,0.08246684842217088,0.02466949546919424
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,456,Pancreatic cancer,99,Smoking,1,Number,1992,42.32150603605096,63.55016009531377,27.533271136133546
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,456,Pancreatic cancer,99,Smoking,2,Percent,1992,0.14502447854475117,0.19404227578823058,0.10598468568416812
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,456,Pancreatic cancer,99,Smoking,3,Rate,1992,0.22509772780036558,0.33800774071270295,0.14644272740142225
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,411,Esophageal cancer,99,Smoking,1,Number,1990,58.29691333840017,89.68374621921882,36.944017034798726
